"individual","assessment","group","width_0.1","width_0.2","width_0.3","width_0.4","width_0.5","width_0.6","width_0.7","width_0.8","width_0.9","thickness_0.1","thickness_0.2","thickness_0.3","thickness_0.4","thickness_0.5","thickness_0.6","thickness_0.7","thickness_0.8","thickness_0.9","max_length","PC1","PC2","pc1","pc2","assessment_stage"
"Iovita (264)","11","boxgrove",0.936001254420689,1.35442132737873,1.66408027896631,1.97608069710654,2.17463706077102,2.22298834508318,2.19582733307248,2.03754419411353,1.56000209070115,0.521444601274515,0.714498518540271,0.774908355598567,0.748332710226022,0.699981425913858,0.579278825124899,0.45260548462669,0.294439418995376,0.16893681177349,3.60468775780025,-0.857979230742439,0.151132996495976,-3.13043400378962,0.475945722949491,"Boxgrove"
"Iovita (265)","11","boxgrove",1.16575635430101,1.48548987992182,1.73573277911924,1.96528177853617,2.06453585340927,2.20121778405819,2.17541427939363,1.98073833331049,1.53965169169298,0.516197833413368,0.620306032926334,0.703209372170401,0.745363612463995,0.663737674440945,0.561034616271099,0.450411670530942,0.310791717073676,0.181774193750859,3.53073697489371,-0.843845895760361,-0.0239446986408114,-3.63357145094617,0.371528057685636,"Boxgrove"
"Iovita (266)","11","boxgrove",1.10456675291002,1.39253113230785,1.79646701770875,2.00658352293889,2.08297629665484,2.0946171002687,2.11818972758677,1.93892135193334,1.46310350421687,0.365957763610683,0.49808088462798,0.627002784651465,0.711107590761594,0.73206103726654,0.723039414465799,0.600083426294416,0.367558374107589,0.198039171480771,3.66103273655856,-0.776852022101907,0.136170697999865,-2.80137905880641,-1.12338426370866,"Boxgrove"
"Iovita (267)","11","boxgrove",0.939296712318489,1.33644628252333,1.62942547365805,1.86489393468114,1.97448985432783,2.05383838526015,1.99361488486024,1.79097094432539,1.32274679256749,0.405559158098524,0.553676415838855,0.685245774820651,0.743977251562009,0.743977251562009,0.738280433956612,0.668426599033287,0.464290634839883,0.226516319071751,3.09662728407669,-0.170681327311726,-0.0811019427060315,-0.952436808710978,-0.187497012658186,"Boxgrove"
"Iovita (268)","11","boxgrove",0.868448621219863,1.25341360832626,1.50544590049846,1.64158382538665,1.73706593875309,1.730149389905,1.78818092170368,1.74550075442151,1.24649705947816,0.459191364988436,0.62957464149039,0.763519514304798,0.782582197715413,0.803500540573079,0.839938944260625,0.805187503706761,0.466107913836535,0.229595682494218,3.16474283878878,0.227586168353475,0.159099500904862,1.5155355276119,0.316710748071678,"Boxgrove"
"Iovita (269)","11","boxgrove",1.00538249118431,1.39621680764264,1.64076531189162,1.8301980505304,1.96303738909223,2.00027377765461,1.89595278430127,1.688492905168,1.26795813592777,0.435606640801196,0.694635962824432,0.781520869469989,0.78299850393675,0.801321171324589,0.709855597832072,0.551453182995273,0.380786402084356,0.213222653553639,3.15622722100188,-0.153380683889583,-0.155606590546651,-0.921748969580144,1.48628200290852,"Boxgrove"
"Iovita (270)","11","boxgrove",1.12378993677493,1.50711742132687,1.66047460766452,1.82443976333894,2.02009786443925,2.12591563263808,1.90642234117616,1.55740705373819,1.34315226565245,0.556198095965867,0.658872762138987,0.712829346913637,0.734438173340378,0.683100840253818,0.634513721439752,0.523850337617959,0.364599834982099,0.210587835722419,3.40240794282864,-0.405718760509441,-0.129032885576494,-2.28356796757897,0.832310973525047,"Boxgrove"
"Iovita (271)","11","boxgrove",1.17832326229105,1.57899760855092,1.84813819529923,2.02159093447495,2.19356243762013,2.15327281758956,2.05447437435284,1.74652540360449,1.29193406583313,0.390898188458338,0.607751143328745,0.690255990229577,0.766539645802159,0.700920889649433,0.55590788226,0.458146304244653,0.351201062839984,0.250477012763565,3.32833736061343,-0.651087364345567,-0.329465306164646,-3.61037071944308,1.00105533240023,"Boxgrove"
"Iovita (272)","11","boxgrove",0.994342664852092,1.34698104306598,1.6203111916414,1.86169774772355,1.99198983927245,2.18254989104265,2.21118897396765,1.89348398261833,1.41370066482532,0.360191542941358,0.691114572563758,0.78190990689192,0.78190990689192,0.691114572563758,0.622978732418014,0.535330550059632,0.386155546692045,0.210859181975281,3.36745260766494,-0.526788865605356,0.0536978686093491,-2.05216171494896,0.592583721163423,"Boxgrove"
"Iovita (273)","11","boxgrove",0.730038385442866,1.15364388188379,1.55530965141741,1.77181376968944,1.96661925695425,2.10283844049956,2.12718912640766,1.91791788513804,1.3289206012421,0.469654813356243,0.643726053214152,0.696043863531557,0.658673999019125,0.6760329038249,0.621304134506693,0.663737012920809,0.531857555576936,0.300646587400018,3.11013711103467,-0.154822029910174,0.123881326776946,-0.749246564713964,-0.838196843305692,"Boxgrove"
"Iovita (274)","11","boxgrove",1.1854811640023,1.57555382610627,1.79428500962118,2.00796949728684,2.1695868546054,2.20934497068605,2.14964625149374,1.87380124178248,1.39916565166797,0.416167772348851,0.573600064816813,0.715646089451707,0.695336215912055,0.659886254824664,0.621851400741318,0.492360570658209,0.370501329420302,0.1649407911705,3.75055664698891,-0.953419703892785,0.0147172142330877,-3.97156954133296,-0.133529557445928,"Boxgrove"
"Iovita (275)","11","boxgrove",1.29656988242145,1.52245430666935,1.6579402094748,1.78895093795141,1.88841168740975,1.95162352480453,1.93126148160834,1.78447576362258,1.32364468711089,0.532881383205915,0.656284315323514,0.673625615847746,0.701259817328296,0.662102041950998,0.590499252689654,0.507484768889782,0.429057338776965,0.232932823815813,3.101295809882,-0.246175467372865,-0.301045829669892,-2.10515666597587,1.19591722518266,"Boxgrove"
"Iovita (276)","11","boxgrove",1.10471175256483,1.490562877019,1.90900413815804,2.23115026291958,2.33951582029148,2.2786272521642,2.07825826365723,1.86152714891342,1.29971610951873,0.356747998278797,0.51433405015007,0.724493491241377,0.707863133426877,0.674736533586702,0.608349218117528,0.499178966012663,0.353931566713438,0.232288546247698,3.35557703644192,-0.823052648440518,-0.321928328337914,-4.22701945222218,0.262046744096698,"Boxgrove"
"Iovita (277)","11","boxgrove",0.995341685133249,1.3586884136468,1.68415574199739,1.9689228637899,2.23461596138687,2.35940306334218,2.35940306334218,2.23192947910581,1.69503599523569,0.451463347332369,0.552475081100277,0.578802607454679,0.59545879759726,0.5884739436665,0.566310464847743,0.468119537474949,0.395987488228451,0.235470171935032,3.78928325743711,-1.16692673825559,0.33407974527802,-4.38210701109267,-2.24719486775477,"Boxgrove"
"Iovita (278)","11","boxgrove",1.13618583275822,1.48537653657118,1.75497783014679,1.90300159942285,2.02194703299015,2.06995135444038,2.00414908613392,1.79420851582283,1.35389733761217,0.434169633168725,0.697754719356319,0.713296588442036,0.718435432252636,0.702893563166919,0.633205827589029,0.563392754357222,0.390176116643834,0.211945972773763,2.70478657153033,-0.153200989721423,-0.556159280947752,-2.14465420176883,1.8670636417734,"Boxgrove"
"Iovita (279)","11","boxgrove",0.990647507328334,1.37550789911362,1.66626055207727,1.89234558772231,2.04986281901201,2.08546775228276,2.06508612970374,1.86189896633884,1.50635288357152,0.482490880188489,0.618745801503778,0.653721672349253,0.697756042118738,0.772991908182027,0.67183867019727,0.529167312144142,0.370895205944111,0.210106850042966,3.22331586712623,-0.434136835919155,-0.0628164319384261,-2.05304453043047,0.0236886152724821,"Boxgrove"
"Iovita (280)","11","boxgrove",1.36115497586076,1.61036145900343,1.84120852732519,1.90050040797629,1.95061258121693,1.8958353107677,1.88981583049855,1.56175415583007,1.18493469098149,0.418955826732598,0.608117994190528,0.61127822133183,0.651608739135112,0.691939256938394,0.632948350300757,0.532122055792553,0.468466051946329,0.322644142426254,2.82012650609515,-0.076599365676619,-0.655129782092162,-2.3528988768449,1.33001050549668,"Boxgrove"
"Iovita (281)","11","boxgrove",1.04200892998694,1.4004325401199,1.69683040001849,1.92504728256022,2.10781018019737,2.25719280767022,2.17480746003068,2.08271579269797,1.81389808509825,0.536925196685308,0.666303336010053,0.624755552933213,0.632094477579265,0.610196073393466,0.560125668147019,0.44424168059082,0.336761945451874,0.214722730773181,3.45994786135616,-0.873455322910225,0.0859584953862351,-3.73732172093196,-0.471830853115736,"Boxgrove"
"Iovita (282)","11","boxgrove",1.18568437335064,1.59590390941793,1.82350079487719,1.98865411459259,2.07624856098328,2.12122279583451,2.05617741485133,1.82102287560164,1.45329965511003,0.403653049987083,0.572275456688255,0.620718778525256,0.610559309495502,0.703729074256179,0.779181716196674,0.554310541940518,0.357687647425632,0.185224465847357,3.44926363156549,-0.691947925051145,-0.138954718304073,-3.28262223548742,-0.341814302832542,"Boxgrove"
"Iovita (283)","11","boxgrove",1.05681405417646,1.46672522210503,1.78506854144402,1.95571771381551,2.08550189590736,2.07793430511483,2.01928547647274,1.85380749114281,1.4362026059085,0.447244615838373,0.603389239190856,0.704794955810724,0.704794955810724,0.743768048392241,0.686506611395449,0.535659301597735,0.379640804758461,0.205460090017121,2.77352202546131,-0.251361283506299,-0.47851332427129,-2.25566750729651,1.18769680477509,"Boxgrove"
"Iovita (284)","11","boxgrove",0.98512897435403,1.36129493718374,1.73746090001345,1.94878809894278,2.12072433383994,2.19240879090749,2.09925448407466,1.98463032747655,1.49029147255034,0.442704753424587,0.654919136228517,0.706020927405383,0.673195124045243,0.614640988321751,0.585363920460005,0.512259969193099,0.374923905405271,0.248766358437383,3.22047746479208,-0.580462809847682,-0.112063520148457,-2.96120036754901,0.246880744190144,"Boxgrove"
"Iovita (285)","11","boxgrove",1.25792801208256,1.66368963075006,1.93412293851359,2.10562812460971,2.24073312146928,2.37606143237324,2.28584255843727,2.09647224878947,1.61858019378207,0.262394002165278,0.423626742219177,0.515632128510321,0.607860828845861,0.667708992743984,0.584859482273075,0.548012664947738,0.474319030297064,0.262394002165278,3.0616355486689,-0.887362599659069,-0.422953535225295,-4.86573837775051,-1.15729678198479,"Boxgrove"
"Iovita (286)","11","boxgrove",1.05825320278067,1.39271716254569,1.58052213873531,1.83147195507544,1.95762584002132,1.96848946843432,1.97813093865085,1.81218901464238,1.43114724805666,0.363931551835263,0.593561497414901,0.783946585352602,0.816130084526093,0.725147196567278,0.618819433475109,0.548749030211305,0.4031764094772,0.238049257599707,3.62980984349126,-0.487577048038882,0.214959683488343,-1.41186487868434,0.314705023042659,"Boxgrove"
"Iovita (287)","11","boxgrove",1.20584103619476,1.45554439621254,1.64786389616377,1.84363757021608,2.04498249281855,2.18437513154334,2.14392786706924,1.96397653889935,1.46222989447272,0.459516580416483,0.636348009398287,0.753567078893472,0.748998655082348,0.735181958677972,0.647824781411599,0.505423668469731,0.306752945171333,0.17226300517068,3.24803790473824,-0.572111248788846,-0.143274451792619,-2.62666350863301,0.937030435097652,"Boxgrove"
"Iovita (288)","11","boxgrove",0.819646885609463,1.32753062899461,1.63643487032737,1.87157946865795,2.03182086362974,2.15303826143176,2.12988116421015,1.96535141790103,1.58440287410103,0.471575702062368,0.618952043022144,0.652830018587097,0.615950197086009,0.551196091892237,0.565919431483757,0.577640925139142,0.51288681994537,0.27416859550034,3.47785293457939,-0.596098280655475,0.235776170469915,-2.44821564855859,-1.33314561408261,"Boxgrove"
"Iovita (289)","11","boxgrove",1.1280104664554,1.50095367873956,1.75409826083938,1.93491581948211,2.15872653138725,2.20619813811451,2.16096575811967,1.99828593600953,1.51674022720311,0.415488520200098,0.600224725624556,0.727188881352637,0.752604104765578,0.766375349169946,0.639411193441865,0.491734190438919,0.327822793625946,0.152379379141022,3.39578733971139,-0.762097694621409,-0.0913948124106485,-3.16992747308403,0.515903119033874,"Boxgrove"
"Iovita (290)","11","boxgrove",1.14017212222949,1.36950791681597,1.60129912676205,1.7672852050709,1.99539329197759,2.06353106820644,2.08341993261919,1.89864992680941,1.46993440502354,0.422699754154853,0.57456719414601,0.660629502499932,0.660629502499932,0.679658971536819,0.63288330893647,0.536631026840216,0.442956930871539,0.25057513744701,3.48055127223064,-0.526182859120078,0.131178462937636,-2.14727039346201,-0.700399478100651,"Boxgrove"
"Iovita (291)","11","boxgrove",1.00979056401169,1.43798222220696,1.75561389516612,1.97968400501568,2.15275884848569,2.19953963004049,2.11300220830548,1.79537053534632,1.32742223697085,0.443223320736906,0.506862041590731,0.588061115881042,0.579351180576545,0.660409772039364,0.622760374271538,0.582160837126383,0.443223320736906,0.286725450910943,3.56826381829395,-0.698848035747904,0.0391891911665491,-3.29306661343468,-1.6673512264681,"Boxgrove"
"Iovita (292)","11","boxgrove",1.10689458848141,1.31924885421433,1.53791067239476,1.67020754167849,1.65225527702018,1.81560471219935,1.80897369552376,1.80897369552376,1.2490571167215,0.636901065084718,0.703696428182734,0.703696428182734,0.673614254971521,0.631887369549515,0.616846282943909,0.621859978479111,0.513499462073128,0.280120021515168,2.93543786980387,0.175484388927713,-0.152496372278176,-0.156493474983735,0.998688516106971,"Boxgrove"
"Iovita (293)","11","boxgrove",0.708292623941494,1.11625888892439,1.44634235500916,1.70221673912495,1.7874469718814,1.88590258558281,1.84126692489355,1.59090311617149,1.11625888892439,0.409068380061646,0.787828595457745,0.821810477052449,0.757520430792199,0.755499886481163,0.787828595457745,0.704435221165879,0.560609203389377,0.30675536358462,3.2218497468708,0.24753875596725,0.223415374766953,1.50830866707193,0.59603739435666,"Boxgrove"
"Iovita (294)","11","boxgrove",1.27449333834572,1.60362777809395,1.81058881823289,2.03630097118126,2.20797264994591,2.2750573765188,2.22451089851075,1.94347713944759,1.43556656204416,0.350564282959024,0.542734072620948,0.72046201142343,0.696353437811298,0.675971793453215,0.648369223665411,0.512685705510174,0.330182638600941,0.174117476087622,3.45206822156328,-0.908999533658888,-0.206054393605548,-4.20431900705445,0.202623861007077,"Boxgrove"
"Iovita (295)","11","boxgrove",1.0285144984274,1.4837226571697,1.76915706353502,2.00547530176831,2.13832052078548,2.1752490541453,2.05958840015696,1.80608559689484,1.41985945096328,0.399510667833274,0.50261805800623,0.648382169881946,0.706151558702255,0.731258086333022,0.664713600476717,0.554049876744986,0.419620265207432,0.231199431628957,3.12978460950533,-0.47999844617807,-0.256414178973462,-2.73569319106847,-0.191438287747933,"Boxgrove"
"Iovita (296)","11","boxgrove",0.940273196631881,1.38202418901176,1.52232596001863,1.87448488366283,2.16410676922916,2.27750135127581,2.20875496189942,2.0147866546697,1.57599249624149,0.344471155369856,0.510645223453855,0.627883689637673,0.746896256192494,0.800119267322601,0.644737643162206,0.551745215382104,0.405381934774311,0.240834125363732,3.40331587837514,-0.656959616036194,0.164967468128409,-2.25738753520265,-1.27226290264865,"Boxgrove"
"Iovita (297)","11","boxgrove",1.07265223103548,1.45279393433796,1.6329638098577,1.84688067444538,1.97364105900222,1.97224655532173,1.88913413596433,1.72025974025658,1.35699153148807,0.393947289739368,0.695857336566177,0.724584112384339,0.756239345931538,0.761956811021561,0.598102628563593,0.5548730144683,0.40831067764845,0.247245502551469,3.23245953138356,-0.253302617916642,-0.1296776212736,-1.44262723487923,1.20298841918958,"Boxgrove"
"Iovita (298)","11","boxgrove",1.12704319988239,1.53582174378012,1.70056814183437,1.9248405997553,2.05451355174703,2.09452691979019,2.10440676375147,1.79269768677326,1.29648252381825,0.514245878184337,0.493992198063725,0.519432796264007,0.600941508944521,0.63922590429446,0.641695865284778,0.57031399266457,0.519432796264007,0.313191053572401,2.77870611410845,-0.215888462379594,-0.481245121296607,-2.70596005036575,-0.661717766572767,"Boxgrove"
"Iovita (299)","11","boxgrove",0.80694691479409,1.15617240359645,1.4187620760523,1.66794063142664,1.84657671095227,1.88721239570923,1.95091520184637,1.76275722919287,1.42426063405571,0.414805851330916,0.611144605404133,0.768725231111804,0.835110260665248,0.80748335947735,0.749413222514438,0.691343085551526,0.528129790669624,0.329108813180106,2.24233877602745,0.578350506428069,-0.339698001162202,1.61417441213607,1.22606772485959,"Boxgrove"
"Iovita (300)","11","boxgrove",1.15139678022451,1.40554117746685,1.63795095648609,1.89424729612676,2.0039963584414,2.04854156608676,1.9703184599076,1.77481449301965,1.34464120759421,0.359374380520499,0.647842259016144,0.723267840077482,0.729938861512294,0.598993166574136,0.616746691360329,0.607816130407274,0.439211443498406,0.224017203665772,3.79925430424515,-0.641097575440068,0.222032279168456,-2.30853524905796,-0.163488207545649,"Boxgrove"
"Iovita (301)","11","boxgrove",1.16880017824044,1.46418487851444,1.69587646451074,1.93778417378722,2.15686326190675,2.25107862104623,2.29307823897588,2.1593857614821,1.731569833502,0.384933435199076,0.569454279136247,0.651435515335264,0.652696765122941,0.600733273870641,0.530481660697022,0.483689293574199,0.369293937831878,0.228790711484641,3.51888690761933,-0.983291488312098,0.0775276214564755,-4.10586492739271,-0.793870833772369,"Boxgrove"
"Iovita (302)","11","boxgrove",1.23834185041657,1.44920809321843,1.65178556861456,1.88602613550058,2.03837368041796,2.07517580769942,2.06506351146442,1.91951275581975,1.49280700977259,0.384598807626031,0.553689662702993,0.683657535624893,0.724604046609216,0.745160189775435,0.669898181731375,0.545235119949145,0.403331421962988,0.211860894890546,2.91267286637472,-0.323641430936132,-0.336557414384454,-2.16331784938574,0.679091167860539,"Boxgrove"
"Iovita (303)","11","boxgrove",0.896041942617588,1.32299096197684,1.65358978408271,1.84003560627936,1.97391323739341,2.0504572889981,1.99937828179886,1.81605974575727,1.38300507247624,0.515853297195833,0.687854035723889,0.79224582594741,0.798351479869185,0.799840663752545,0.7185312237211,0.540424831271269,0.377657032820044,0.172000738528056,3.01261899603686,-0.165116983977855,-0.158166943053499,-0.915869679088173,1.41483424050313,"Boxgrove"
"Iovita (304)","11","boxgrove",0.746860195558245,1.24347574053007,1.56034899777418,1.86540729860515,2.28958360261774,2.42652088432409,2.31495670573448,2.08427452396324,1.59153273519245,0.58300030825475,0.65292160768331,0.626967441136421,0.686816974442307,0.694951862464466,0.640912963460122,0.570991664031563,0.367425775667529,0.163743674617464,3.4573274094177,-0.795372622491327,0.248144960666976,-2.86358738877061,-1.41465585660488,"Boxgrove"
"Iovita (305)","11","boxgrove",0.919100860580466,1.29389779349127,1.55345012937079,1.7332048215333,1.81804231643243,1.92656711188755,1.91631941448389,1.73656472232138,1.24131534615775,0.710115031561622,0.69969933911856,0.734306317235829,0.720530724004683,0.690963597069541,0.639053129893638,0.533384250108386,0.477945887104995,0.221753452013565,3.28934287153455,-0.0998862124849916,0.057815012147706,-0.655852308972035,0.570101818506978,"Boxgrove"
"Iovita (306)","11","boxgrove",1.26139215423317,1.51721321836403,1.61039520899164,1.70572425009454,1.79139156405863,1.75124172017069,1.68189198981881,1.55951011272725,1.30476257383404,0.60428735627051,0.70605754879928,0.750394141114029,0.772508761009521,0.779164617482921,0.679541475429442,0.551147857007071,0.396238165214861,0.223507954477741,2.77184216360003,0.232863774044506,-0.483942002904555,-0.313583131965342,2.71028304933954,"Boxgrove"
"Iovita (307)","11","boxgrove",1.00662689782002,1.42248105277463,1.72309596895467,1.87667786920969,2.01314816847343,2.10060746242883,2.03870994279373,1.75298845710609,1.37547696363193,0.424726836950084,0.570597954042366,0.723017955464642,0.751326036116874,0.73611572412463,0.746995322285749,0.503102194576785,0.383320987637865,0.211254333225608,3.52266600653701,-0.528483003726089,0.0631381311846412,-2.01527629317992,-0.0578116522485624,"Boxgrove"
"Iovita (308)","11","boxgrove",1.15805005874969,1.54985359126612,1.72669280511693,1.85910946380406,1.97246357008379,2.09279593215552,2.08751968997133,1.8831078556741,1.45011559384882,0.422950381539238,0.533411064685703,0.61766073827199,0.622936980456182,0.605406240295803,0.601832011719415,0.589577513743227,0.473840588412571,0.266705532342851,3.13000302475114,-0.437213341009717,-0.218348856878793,-2.80265681635251,-0.426750970354092,"Boxgrove"
"Iovita (309)","11","boxgrove",0.97285670720409,1.46562495462956,1.86234381063018,2.13115530874327,2.2975775216081,2.38237360149636,2.30249093932125,2.08645905728815,1.67040352512608,0.356143535530725,0.41827449500026,0.542536413939329,0.71086059495118,0.671553253245965,0.63398938234219,0.59484053798256,0.457581836705476,0.199389660746619,3.03046924759567,-0.79178994567109,-0.268680280972473,-3.99447143349152,-1.40191097439898,"Boxgrove"
"Iovita (310)","11","boxgrove",1.28541865121764,1.48211010989131,1.6775630991629,1.82764307306788,1.96623905797188,2.02985134998711,1.9776104588454,1.86851256333608,1.50023679841246,0.48987094258106,0.547853828223268,0.670912651537701,0.741730583710417,0.724279423954025,0.642990795927473,0.516554328789222,0.349360959510234,0.222811904244523,3.09392174261722,-0.36764741327595,-0.260726629660996,-2.23785618716097,0.71934918014288,"Boxgrove"
"Iovita (311)","11","boxgrove",1.15773255628642,1.52027234206906,1.82254404603168,2.02796108428797,2.17577088318871,2.17311004072425,2.05749643564348,1.77012544948183,1.23822304083633,0.38542303097699,0.578866278143212,0.7200239708828,0.740645499982363,0.688492987678952,0.652837698655192,0.584321005195354,0.400456790901188,0.178276445118801,3.23159317308633,-0.54730387131241,-0.331639734350233,-3.10245825056201,0.723471311501576,"Boxgrove"
"Iovita (312)","11","boxgrove",0.921398704621133,1.26383955518397,1.55647923747496,1.78991257730032,1.88643125017396,1.95488858364982,1.90817107904805,1.68414291341644,1.29498455825182,0.60085186611589,0.791576464110592,0.820254536242374,0.769374085685987,0.724815145653271,0.683494052474144,0.529310868969938,0.375127685465732,0.222486333796569,3.0574525288884,-0.0130199490311681,-0.11837740540299,-0.47526996664126,1.88013837417271,"Boxgrove"
"Iovita (313)","11","boxgrove",1.2850711847261,1.71983384028621,1.96747137795164,2.1765390624749,2.28393497864461,2.24263934082808,2.11875242737851,1.84358446450206,1.42258702154746,0.282391292263494,0.455206040617794,0.609758031653895,0.674359128436181,0.727784508053599,0.70107181824489,0.550744793454043,0.35407942919911,0.233190878891331,3.02698388087461,-0.717239737815757,-0.604804347282411,-4.3658814685902,0.230153281343926,"Boxgrove"
"Iovita (314)","11","boxgrove",0.851603399766799,1.30376941185672,1.66535775954396,1.9541372669458,2.16418499268981,2.1728527117714,2.30561327570452,2.19336631359785,1.65669004046237,0.482503028875506,0.725343625144885,0.762470355211055,0.680560409889973,0.643433679823804,0.613530048992298,0.482503028875506,0.336596424335308,0.157896949269739,3.82101949513687,-1.01354856577551,0.409480982718646,-3.18528301416299,-0.480964109431499,"Boxgrove"
"Iovita (315)","11","boxgrove",1.11408541491892,1.60917771808628,1.87486192618435,2.06569471796248,2.31068621369907,2.37263661799116,2.36739957350462,2.09916070955945,1.59116739436425,0.379238660501522,0.510931169419363,0.662422261152203,0.624230156238106,0.608391289986106,0.534689468797363,0.408234004366071,0.358162749762973,0.221233196358584,3.94055664414683,-1.37590838147137,0.151310655669752,-5.51296958601565,-1.3817171919923,"Boxgrove"
"Iovita (316)","11","boxgrove",1.03573215627184,1.3730907930714,1.78064676816844,2.01682352723887,2.18036018349232,2.16351796496307,2.16223229942649,1.97671076249746,1.52891345610535,0.426840958145792,0.585877785021197,0.652089560155258,0.719715567379562,0.728972359242964,0.662760584108903,0.442654644245772,0.360500616458073,0.206735018282661,3.39544268211758,-0.741249334220317,-0.0431983996733427,-3.1850952735579,-0.198872899725453,"Boxgrove"
"Iovita (317)","11","boxgrove",1.02058508158059,1.42265149352475,1.58796714930956,1.77728968308909,1.78900035528164,1.73786375337417,1.51321402514712,1.41464920085984,0.910309585100758,0.374351154421795,0.535177719199459,0.615786179458167,0.837117883897331,0.861124761892055,0.841021441294847,0.804913535367823,0.611687444190775,0.330045777959987,3.31412023049118,0.305058043326189,-0.00634805376151146,1.39877284245085,-0.115667885817469,"Boxgrove"
"Iovita (318)","11","boxgrove",1.21079014516138,1.65491557746508,1.89682003788057,1.92876968359582,1.9684531721231,1.83025827597379,1.68432953701245,1.48464425129212,0.954812626514174,0.386945709218066,0.548976055345422,0.669167579702803,0.684888833943642,0.703145774352358,0.643050012173667,0.606536131356235,0.62213060128868,0.347642573615969,2.74614811981105,0.156037370451345,-0.719074743939494,-1.4485430580859,1.46259151574838,"Boxgrove"
"Iovita (319)","11","boxgrove",1.14772543832537,1.50518291713091,1.78125379067203,1.95984845000023,2.05732466421314,2.0735483532362,2.0140168001268,1.86786951884471,1.41575150739224,0.366306763727209,0.630310430556959,0.60268993519539,0.674556855165297,0.709149514404543,0.657930925918528,0.50588412135533,0.389770776777086,0.257165583026643,3.28630262772837,-0.539007029665606,-0.184914411028049,-2.8475286201904,0.170600874913688,"Boxgrove"
"Iovita (320)","11","boxgrove",0.905588060472376,1.22070263392787,1.52689766830456,1.76479451773497,1.97058102648168,2.12883913413705,2.15585259534714,1.97580532794212,1.5769745091327,0.463688610111014,0.648960178976475,0.625259689424222,0.654184480436918,0.646284317252834,0.606910923319252,0.576711912438156,0.466364471834655,0.257519835403781,3.56271875204835,-0.553112688186763,0.374719204090509,-1.78177328197208,-1.4213060633932,"Boxgrove"
"Iovita (321)","11","boxgrove",0.946877433829871,1.2140399151599,1.60632488774606,1.81603487309101,2.02909485820185,2.10178985312174,2.04266235725372,1.74501487805406,1.29527740948282,0.511209964275388,0.661289953787428,0.704504950767457,0.690769951727293,0.683734952218916,0.666482453424563,0.604339957767234,0.459284967904034,0.2175824847948,3.34497476624492,-0.314515903476121,0.0761310395790704,-1.44434618178908,-0.235927975089789,"Boxgrove"
"Iovita (322)","11","boxgrove",1.17253201733877,1.61562625056068,1.81522299828396,2.02826681883933,2.19055453115595,2.24513382676853,2.15060881480182,2.00163634126991,1.41339282188992,0.380604894766926,0.606172949822765,0.600767753880457,0.596680898411883,0.600767753880457,0.619751856702223,0.559899199194712,0.358852276950319,0.229654910524414,3.37231493181086,-0.83114903679638,-0.215844065063876,-4.26869471026066,-0.369170941017874,"Boxgrove"
"Iovita (323)","11","boxgrove",1.24652228495538,1.46071305506282,1.60894666739114,1.80668214658873,2.00985739137635,2.04276797319603,2.03460832481099,1.83143308002337,1.48546398849745,0.396830899792692,0.60286202151508,0.783734227383579,0.765511012656978,0.726208706269011,0.636452574033515,0.487946973425695,0.347737015342671,0.207527057259646,3.55896663727716,-0.594962179039816,0.0640796875278644,-2.23166076819611,0.681388741802652,"Boxgrove"
"Iovita (324)","11","boxgrove",1.19146036931322,1.37978348609836,1.58494850763664,1.75350674446354,1.90536226583278,1.95588798009221,1.79150542212972,1.78872163622011,1.61584853123331,0.53949770928248,0.522377425938377,0.522377425938377,0.563995025287051,0.631362644299621,0.651405902848815,0.711674867791878,0.490781455864299,0.284085352075733,3.34750255630641,-0.288460456843828,0.0862440319448868,-1.55333638257883,-1.51338960909356,"Boxgrove"
"Iovita (325)","11","boxgrove",1.09380103220095,1.39704641066909,1.61324571419733,1.74005965647187,1.91156627937326,1.99356442068864,1.92646383958221,1.75865082664998,1.2826676219574,0.368129793593072,0.553425893712662,0.660048101489117,0.700677811149891,0.786985164095959,0.762853578964106,0.710773678398932,0.492481329221502,0.238607204007817,2.97951204179008,-0.0186902090812592,-0.173621766103638,-0.541814818523538,-0.0288743632359976,"Boxgrove"
"Iovita (326)","11","boxgrove",1.03438388083988,1.38351282113593,1.70117464651516,1.98996994498724,2.15536734240123,2.25770048058112,2.19203563333735,2.0345700293528,1.64344159270084,0.392818818858236,0.538841835600308,0.650147002413499,0.697087615987754,0.670301559488317,0.588513066584699,0.477207899771508,0.353940028113909,0.246665772715682,3.67072997562662,-0.938892502372563,0.198285483055178,-3.52836657027448,-1.11505579268067,"Boxgrove"
"Iovita (327)","11","boxgrove",1.07601604162821,1.43904575286914,1.65977988477324,1.91860196768358,2.07987867111921,2.149643729893,2.06077184421179,1.82859875672496,1.19530800699097,0.274786339602719,0.605133320607269,0.755473879694576,0.782751389161085,0.751577092627931,0.715374683750721,0.541653402263549,0.419847380728766,0.261713247508171,3.20039350699233,-0.372578581283206,-0.176783301640656,-1.83160584281676,0.697209674844449,"Boxgrove"
